baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,seed,run_id,t90_us,goodput_bytes,peak_queue,converged,ss_mean_bps,ss_stddev_bps
0,0,1,120,5,0,1907695289,1,0,47751990,157752,0,7180816,16709
0,0,1,120,5,0,1918510595,5,0,47751990,157752,0,7180816,16709
0,0,1,120,5,0,1954535726,4,0,47751990,157752,0,7180816,16709
0,0,1,120,5,0,365348640,3,0,47751990,157752,0,7180816,16709
0,0,1,120,5,0,478163327,0,0,47751990,157752,0,7180816,16709
0,0,1,120,5,0,493581915,9,0,47751990,157752,0,7180816,16709
0,0,1,120,5,0,742079273,8,0,47751990,157752,0,7180816,16709
0,0,1,30,0,0,1071609720,2,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,1701076604,6,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,1831317012,7,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,1907695289,1,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,1918510595,5,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,1954535726,4,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,365348640,3,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,478163327,0,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,493581915,9,0,47599265,156500,0,7122012,21611
0,0,1,30,0,0,742079273,8,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,1071609720,2,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,1701076604,6,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,1831317012,7,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,1907695289,1,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,1918510595,5,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,1954535726,4,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,365348640,3,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,478163327,0,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,493581915,9,0,47599265,156500,0,7122012,21611
0,0,1,30,10,0,742079273,8,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,1071609720,2,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,1701076604,6,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,1831317012,7,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,1907695289,1,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,1918510595,5,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,1954535726,4,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,365348640,3,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,478163327,0,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,493581915,9,0,47599265,156500,0,7122012,21611
0,0,1,30,20,0,742079273,8,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,1071609720,2,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,1701076604,6,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,1831317012,7,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,1907695289,1,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,1918510595,5,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,1954535726,4,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,365348640,3,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,478163327,0,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,493581915,9,0,47599265,156500,0,7122012,21611
0,0,1,30,2,0,742079273,8,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,1071609720,2,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,1701076604,6,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,1831317012,7,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,1907695289,1,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,1918510595,5,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,1954535726,4,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,365348640,3,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,478163327,0,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,493581915,9,0,47599265,156500,0,7122012,21611
0,0,1,30,30,0,742079273,8,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,1071609720,2,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,1701076604,6,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,1831317012,7,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,1907695289,1,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,1918510595,5,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,1954535726,4,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,365348640,3,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,478163327,0,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,493581915,9,0,47599265,156500,0,7122012,21611
0,0,1,30,5,0,742079273,8,0,47599265,156500,0,7122012,21611
0,0,1,60,0,0,1071609720,2,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,1701076604,6,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,1831317012,7,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,1907695289,1,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,1918510595,5,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,1954535726,4,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,365348640,3,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,478163327,0,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,493581915,9,0,47545660,157752,0,7179934,16921
0,0,1,60,0,0,742079273,8,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,1071609720,2,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,1701076604,6,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,1831317012,7,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,1907695289,1,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,1918510595,5,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,1954535726,4,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,365348640,3,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,478163327,0,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,493581915,9,0,47545660,157752,0,7179934,16921
0,0,1,60,10,0,742079273,8,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,1071609720,2,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,1701076604,6,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,1831317012,7,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,1907695289,1,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,1918510595,5,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,1954535726,4,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,365348640,3,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,478163327,0,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,493581915,9,0,47545660,157752,0,7179934,16921
0,0,1,60,20,0,742079273,8,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,1071609720,2,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,1701076604,6,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,1831317012,7,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,1907695289,1,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,1918510595,5,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,1954535726,4,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,365348640,3,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,478163327,0,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,493581915,9,0,47545660,157752,0,7179934,16921
0,0,1,60,2,0,742079273,8,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,1071609720,2,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,1701076604,6,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,1831317012,7,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,1907695289,1,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,1918510595,5,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,1954535726,4,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,365348640,3,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,478163327,0,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,493581915,9,0,47545660,157752,0,7179934,16921
0,0,1,60,30,0,742079273,8,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,1071609720,2,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,1701076604,6,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,1831317012,7,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,1907695289,1,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,1918510595,5,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,1954535726,4,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,365348640,3,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,478163327,0,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,493581915,9,0,47545660,157752,0,7179934,16921
0,0,1,60,5,0,742079273,8,0,47545660,157752,0,7179934,16921
0,0,2,120,0,0,1071609720,2,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,1701076604,6,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,1831317012,7,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,1907695289,1,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,1918510595,5,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,1954535726,4,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,365348640,3,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,478163327,0,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,493581915,9,0,13758384,159059,0,2067054,11784
0,0,2,120,0,0,742079273,8,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,1071609720,2,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,1701076604,6,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,1831317012,7,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,1907695289,1,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,1918510595,5,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,1954535726,4,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,365348640,3,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,478163327,0,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,493581915,9,0,13758384,159059,0,2067054,11784
0,0,2,120,10,0,742079273,8,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,1071609720,2,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,1701076604,6,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,1831317012,7,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,1907695289,1,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,1918510595,5,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,1954535726,4,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,365348640,3,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,478163327,0,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,493581915,9,0,13758384,159059,0,2067054,11784
0,0,2,120,20,0,742079273,8,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,1071609720,2,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,1701076604,6,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,1831317012,7,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,1907695289,1,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,1918510595,5,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,1954535726,4,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,365348640,3,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,478163327,0,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,493581915,9,0,13758384,159059,0,2067054,11784
0,0,2,120,2,0,742079273,8,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,1071609720,2,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,1701076604,6,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,1831317012,7,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,1907695289,1,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,1918510595,5,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,1954535726,4,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,365348640,3,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,478163327,0,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,493581915,9,0,13758384,159059,0,2067054,11784
0,0,2,120,30,0,742079273,8,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,1071609720,2,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,1701076604,6,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,1831317012,7,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,1907695289,1,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,1918510595,5,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,1954535726,4,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,365348640,3,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,478163327,0,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,493581915,9,0,13758384,159059,0,2067054,11784
0,0,2,120,5,0,742079273,8,0,13758384,159059,0,2067054,11784
0,0,2,30,0,0,1071609720,2,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,1701076604,6,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,1831317012,7,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,1907695289,1,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,1918510595,5,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,1954535726,4,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,365348640,3,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,478163327,0,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,493581915,9,0,13695089,161508,0,2080060,25626
0,0,2,30,0,0,742079273,8,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,1071609720,2,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,1701076604,6,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,1831317012,7,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,1907695289,1,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,1918510595,5,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,1954535726,4,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,365348640,3,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,478163327,0,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,493581915,9,0,13695089,161508,0,2080060,25626
0,0,2,30,10,0,742079273,8,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,1071609720,2,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,1701076604,6,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,1831317012,7,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,1907695289,1,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,1918510595,5,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,1954535726,4,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,365348640,3,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,478163327,0,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,493581915,9,0,13695089,161508,0,2080060,25626
0,0,2,30,20,0,742079273,8,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,1071609720,2,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,1701076604,6,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,1831317012,7,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,1907695289,1,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,1918510595,5,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,1954535726,4,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,365348640,3,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,478163327,0,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,493581915,9,0,13695089,161508,0,2080060,25626
0,0,2,30,2,0,742079273,8,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,1071609720,2,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,1701076604,6,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,1831317012,7,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,1907695289,1,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,1918510595,5,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,1954535726,4,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,365348640,3,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,478163327,0,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,493581915,9,0,13695089,161508,0,2080060,25626
0,0,2,30,30,0,742079273,8,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,1071609720,2,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,1701076604,6,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,1831317012,7,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,1907695289,1,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,1918510595,5,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,1954535726,4,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,365348640,3,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,478163327,0,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,493581915,9,0,13695089,161508,0,2080060,25626
0,0,2,30,5,0,742079273,8,0,13695089,161508,0,2080060,25626
0,0,2,60,0,0,1071609720,2,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,1701076604,6,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,1831317012,7,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,1907695289,1,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,1918510595,5,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,1954535726,4,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,365348640,3,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,478163327,0,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,493581915,9,0,13721873,161508,0,2077621,28668
0,0,2,60,0,0,742079273,8,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,1071609720,2,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,1701076604,6,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,1831317012,7,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,1907695289,1,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,1918510595,5,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,1954535726,4,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,365348640,3,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,478163327,0,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,493581915,9,0,13721873,161508,0,2077621,28668
0,0,2,60,10,0,742079273,8,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,1071609720,2,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,1701076604,6,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,1831317012,7,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,1907695289,1,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,1918510595,5,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,1954535726,4,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,365348640,3,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,478163327,0,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,493581915,9,0,13721873,161508,0,2077621,28668
0,0,2,60,20,0,742079273,8,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,1071609720,2,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,1701076604,6,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,1831317012,7,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,1907695289,1,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,1918510595,5,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,1954535726,4,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,365348640,3,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,478163327,0,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,493581915,9,0,13721873,161508,0,2077621,28668
0,0,2,60,2,0,742079273,8,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,1071609720,2,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,1701076604,6,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,1831317012,7,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,1907695289,1,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,1918510595,5,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,1954535726,4,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,365348640,3,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,478163327,0,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,493581915,9,0,13721873,161508,0,2077621,28668
0,0,2,60,30,0,742079273,8,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,1071609720,2,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,1701076604,6,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,1831317012,7,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,1907695289,1,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,1918510595,5,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,1954535726,4,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,365348640,3,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,478163327,0,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,493581915,9,0,13721873,161508,0,2077621,28668
0,0,2,60,5,0,742079273,8,0,13721873,161508,0,2077621,28668
0,1,0,120,0,0,1071609720,2,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,1701076604,6,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,1831317012,7,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,1907695289,1,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,1918510595,5,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,1954535726,4,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,365348640,3,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,478163327,0,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,493581915,9,500119,68729535,431940,1,9987208,19489
0,1,0,120,0,0,742079273,8,500119,68729535,431940,1,9987208,19489
0,1,0,120,10,0,1071609720,2,500119,68729535,431940,1,9987208,19489
0,1,0,120,10,0,1701076604,6,500119,68729535,431940,1,9987208,19489
0,1,0,120,10,0,1831317012,7,500119,68729535,431940,1,9987208,19489
0,1,0,120,10,0,1907695289,1,500119,68729535,431940,1,9987208,19489
0,1,0,120,10,0,1918510595,5,500119,68729535,431940,1,9987208,19489
0,1,0,120,10,0,1954535726,4,500119,68729535,431940,1,9987208,19489
0,1,0,120,10,0,365348640,3,500119,68729535,431940,1,9987208,19489
